tweet_id,sentiment,num_urls,num_pings,num_tags,#!,#?,#...,Upper/Lower ratio,num_words,avg_word_len
1694327790,1,0,2,0,0,2,0,0.075,20,4.2
1694327803,2,0,0,0,5,0,0,0.10112359550561797,19,5.052631578947368
1694327901,1,0,1,0,0,0,0,0.046511627906976744,10,4.3
1694327906,8,0,1,0,0,1,0,0.058823529411764705,12,4.333333333333333
1694327988,4,0,0,0,0,0,0,0.038461538461538464,18,4.388888888888889
1694328023,5,0,1,0,2,0,0,0.09090909090909091,1,10.0
1694328025,7,0,0,0,0,0,0,0.1016949152542373,16,3.9375
1694328031,8,0,0,0,0,0,0,0.09090909090909091,18,3.9444444444444446
1694328035,2,0,1,0,0,0,0,0.125,4,4.0
1694328044,4,0,0,0,0,0,0,0.07317073170731707,14,3.0
1694328094,3,0,0,0,0,0,1,0.05405405405405406,10,3.7
1694328099,3,0,1,0,1,0,1,0.09836065573770492,14,4.642857142857143
1694328147,3,0,0,0,0,0,0,0.15789473684210525,3,6.666666666666667
1694328202,7,1,1,0,3,0,0,0.0967741935483871,8,4.0
1694328212,1,0,1,0,0,0,1,0.0684931506849315,19,4.0
1694328359,2,0,1,0,1,0,0,0.23076923076923078,4,3.5
1694328367,2,0,1,0,1,0,0,0.13636363636363635,5,4.6
1694328444,4,0,0,1,0,0,0,0.021739130434782608,7,6.428571428571429
1694328628,6,0,1,0,0,0,2,0.03076923076923077,18,3.611111111111111
1694328666,2,0,1,0,0,0,0,0.07692307692307693,7,3.857142857142857
1694328673,2,0,2,0,0,0,0,0.038461538461538464,6,4.166666666666667
1694328772,7,0,1,0,0,2,0,0.15,13,3.4615384615384617
1694328806,4,0,1,0,0,0,0,0.1,2,4.5
1694328928,4,0,1,0,0,0,0,0.031914893617021274,23,4.130434782608695
1694328993,4,0,1,0,0,1,0,0.043010752688172046,22,4.318181818181818
1694329014,3,0,1,0,0,0,0,0.05714285714285714,7,5.0
1694329049,2,0,1,0,1,0,0,0.3,3,3.6666666666666665
1694329069,3,0,1,0,0,0,0,0.07547169811320754,12,4.583333333333333
1694329082,2,1,1,0,0,0,1,0.2222222222222222,3,3.0
1694329099,1,0,1,0,1,0,1,0.014705882352941176,15,4.466666666666667
1694329169,3,0,1,0,0,0,0,0.06666666666666667,13,3.5384615384615383
1694329253,8,0,0,1,0,0,0,0.11688311688311688,20,4.2
1694329396,5,0,0,0,0,0,0,0.027777777777777776,7,5.0
1694329445,3,0,0,0,0,0,0,0.021739130434782608,13,3.4615384615384617
1694329474,2,0,1,0,2,0,0,0.012195121951219513,23,3.5217391304347827
1694329486,5,0,1,0,1,0,1,0.09803921568627451,13,4.230769230769231
1694329574,2,0,0,0,0,0,0,0.08620689655172414,17,3.588235294117647
1694329638,8,0,0,0,0,0,0,0.03225806451612903,7,4.285714285714286
1694329797,7,0,1,0,0,0,0,0.20689655172413793,8,4.125
1694329815,4,0,1,0,4,0,0,0.08571428571428572,14,5.285714285714286
1694329820,1,0,0,0,0,0,0,0.05263157894736842,6,3.0
1694329826,4,0,1,0,0,1,0,0.03333333333333333,8,3.625
1694329831,8,0,1,0,0,0,0,0.07058823529411765,24,3.7083333333333335
1694329845,4,0,1,0,0,0,1,0.09876543209876543,23,3.8260869565217392
1694329924,3,0,1,0,0,0,0,0.21428571428571427,3,5.0
1694329930,7,0,1,0,0,0,0,0.2077922077922078,22,4.136363636363637
1694330012,2,0,0,0,0,0,0,0.07142857142857142,7,4.0
1694330058,1,0,1,0,1,3,0,0.06451612903225806,15,4.266666666666667
1694330082,4,0,1,0,0,0,0,0.028169014084507043,14,5.071428571428571
1694330115,8,0,1,0,1,0,0,0.07692307692307693,11,3.6363636363636362
1694330130,2,0,1,0,0,0,0,0.022222222222222223,10,4.4
1694330142,4,1,0,0,0,0,1,0.22807017543859648,16,4.25
1694330208,2,0,0,0,0,0,0,0.13333333333333333,11,4.454545454545454
1694330275,8,0,0,0,0,0,0,0.0196078431372549,13,3.8461538461538463
1694330281,2,0,1,0,0,0,0,0.038461538461538464,7,3.5714285714285716
1694330327,4,0,1,0,0,1,0,0.0875,19,4.473684210526316
1694330333,5,0,0,0,0,0,0,0.06153846153846154,17,3.9411764705882355
1694330370,3,0,1,0,0,0,0,0.016129032258064516,18,3.388888888888889
1694330518,4,0,1,0,0,0,0,0.10526315789473684,4,4.75
1694330666,1,0,0,0,0,0,3,0.010638297872340425,23,4.043478260869565
1694330696,8,0,1,0,0,0,0,0.05555555555555555,22,3.3636363636363638
1694330738,2,0,1,0,1,0,0,0.25,2,4.0
1694330779,6,1,1,0,1,1,0,0.12307692307692308,21,3.380952380952381
1694330984,4,0,0,0,2,2,0,0.16666666666666666,4,4.75
1694331056,3,0,1,0,1,0,0,0.15,13,3.3846153846153846
1694331068,8,0,1,0,0,0,0,0.019230769230769232,13,3.923076923076923
1694331181,8,0,1,0,3,0,0,0.05263157894736842,10,3.8
1694331193,4,0,0,0,0,0,0,0.04918032786885246,15,4.133333333333334
1694331202,7,0,1,0,3,1,0,0.037037037037037035,6,4.333333333333333
1694331249,2,0,1,0,0,0,0,0.010309278350515464,26,3.6923076923076925
1694331254,4,0,1,0,0,1,0,0.015151515151515152,17,3.823529411764706
1694331283,4,0,0,0,0,0,0,0.038461538461538464,4,6.25
1694331335,2,0,0,0,1,0,0,0.04081632653061224,14,3.5
1694331372,4,0,1,0,0,2,0,0.06451612903225806,17,3.764705882352941
1694331457,8,0,1,0,0,0,0,0.045454545454545456,11,4.0
1694331458,1,0,1,0,0,1,0,0.05263157894736842,4,4.5
1694331484,2,0,1,0,2,0,0,0.125,9,3.7777777777777777
1694331500,1,0,2,0,3,0,0,0.03508771929824561,13,4.384615384615385
1694331520,0,0,0,0,1,0,0,0.14130434782608695,19,5.421052631578948
1694331744,3,0,1,0,1,0,0,0.05102040816326531,23,4.391304347826087
1694331786,1,0,1,0,0,0,3,0.021505376344086023,19,4.894736842105263
1694331866,2,0,1,0,1,0,0,0.25,3,2.6666666666666665
1694345057,2,0,1,0,1,0,0,0.009708737864077669,19,5.368421052631579
1694345090,5,0,0,0,0,0,0,0.02631578947368421,9,4.333333333333333
1694345120,4,0,1,0,1,0,0,0.02564102564102564,9,4.222222222222222
1694345178,1,0,1,1,0,0,0,0.037037037037037035,20,4.1
1694345183,2,0,1,0,0,0,0,1.5714285714285714,4,4.0
1694345190,4,1,0,0,0,0,0,0.05263157894736842,3,6.0
1694345277,2,0,0,0,1,0,1,0.06,21,4.9523809523809526
1694345361,4,0,1,0,0,0,0,0.11538461538461539,8,3.375
1694345365,6,0,1,0,0,0,0,0.09090909090909091,6,3.6666666666666665
1694345416,4,0,0,0,0,0,0,0.1206896551724138,18,3.5
1694345464,4,2,0,0,0,0,0,0.15384615384615385,4,7.0
1694345472,2,0,0,0,0,0,0,0.01098901098901099,26,3.4615384615384617
1694345539,0,0,1,0,2,0,1,0.014084507042253521,15,4.666666666666667
1694345848,1,0,0,0,0,0,0,0.10344827586206896,6,5.0
1694345940,4,0,1,0,3,1,2,0.037037037037037035,20,4.1
1694346009,3,0,1,0,1,0,0,0.03409090909090909,24,3.7083333333333335
1694346017,4,0,0,0,0,0,0,0.15384615384615385,2,6.5
1694346077,3,0,1,0,0,0,1,0.06666666666666667,12,3.8333333333333335
1694346086,4,0,1,0,0,0,0,0.15,4,5.25
1694346172,2,0,0,0,0,0,0,0.047619047619047616,16,5.375
1694346252,5,0,1,0,0,0,0,0.045454545454545456,7,3.0
1694346303,2,0,0,0,0,0,0,0.18181818181818182,7,5.285714285714286
1694346321,1,1,0,0,0,0,0,0.09090909090909091,14,4.142857142857143
1694346357,4,0,1,0,0,0,1,0.09090909090909091,3,3.3333333333333335
1694346358,6,0,1,0,0,0,0,0.05194805194805195,22,3.590909090909091
1694346371,4,0,0,0,0,0,0,0.041666666666666664,5,4.6
1694346385,6,0,1,0,0,0,1,0.06153846153846154,18,3.7222222222222223
1694346402,7,0,1,0,0,0,0,0.03333333333333333,6,4.833333333333333
1694346632,6,0,1,0,1,0,0,0.031578947368421054,26,3.6923076923076925
1694346654,2,0,0,1,1,0,0,0.15384615384615385,2,6.5
1694346687,4,0,1,0,0,0,0,0.10526315789473684,6,3.1666666666666665
1694346726,2,1,0,0,2,1,0,0.061224489795918366,10,5.0
1694346816,8,0,1,0,1,0,0,0.03571428571428571,6,4.5
1694346874,3,0,1,0,0,1,0,0.20833333333333334,15,3.7333333333333334
1694346926,0,0,1,0,0,0,0,0.09523809523809523,13,3.3846153846153846
1694346980,8,1,0,0,0,0,0,0.03773584905660377,12,4.416666666666667
1694347053,2,0,1,0,0,0,1,0.0196078431372549,11,4.545454545454546
1694347152,1,0,1,0,0,0,0,0.041666666666666664,15,3.3333333333333335
1694347268,8,0,0,0,0,0,0,0.016666666666666666,19,3.1578947368421053
1694347277,4,0,1,0,0,0,1,0.08450704225352113,21,3.5714285714285716
1694347280,8,0,0,0,2,0,0,0.15476190476190477,25,3.8
1694347396,3,0,1,0,1,0,0,0.13725490196078433,11,5.090909090909091
1694347543,2,0,1,0,2,0,0,0.1951219512195122,12,3.9166666666666665
1694347553,3,0,0,0,0,0,0,0.047619047619047616,5,4.0
1694347719,2,0,1,0,1,0,0,0.047058823529411764,25,3.6
1694347754,2,0,1,0,6,0,0,0.15873015873015872,15,4.733333333333333
1694347805,4,0,1,0,0,0,0,0.11538461538461539,7,3.857142857142857
1694347866,8,0,0,0,0,0,0,0.0851063829787234,29,3.586206896551724
1694347869,2,0,1,0,2,2,2,0.011363636363636364,23,3.782608695652174
1694347895,3,0,1,0,1,0,0,0.16666666666666666,5,3.8
1694347956,1,0,1,0,1,0,1,0.14285714285714285,6,3.8333333333333335
1694347981,2,0,1,0,4,0,0,0.021739130434782608,15,3.1333333333333333
1694348035,4,1,0,0,2,0,0,0.05319148936170213,23,4.217391304347826
1694348133,4,0,0,0,0,0,0,0.0625,2,7.5
1694348167,4,0,1,0,0,0,0,0.2857142857142857,1,7.0
1694348181,3,0,0,0,0,0,1,0.020618556701030927,24,4.041666666666667
1694348182,3,1,1,0,0,0,0,0.05263157894736842,5,3.6
1694348212,3,0,0,0,2,0,1,0.0967741935483871,10,3.3
1694348300,2,0,1,0,1,0,1,0.05714285714285714,15,4.8
1694348353,5,0,0,0,0,0,3,0.024390243902439025,18,4.555555555555555
1694348417,2,0,0,0,0,0,0,0.1111111111111111,7,2.7142857142857144
1694348427,4,0,1,0,0,0,0,0.17391304347826086,5,5.0
1694348447,5,0,0,0,3,0,0,0.01818181818181818,13,4.153846153846154
1694348463,2,0,1,0,0,0,0,0.047619047619047616,5,4.0
1694348464,6,0,0,0,1,0,0,0.029411764705882353,8,4.25
1694348466,2,0,1,0,0,0,0,0.024390243902439025,10,4.0
1694348542,2,0,1,0,0,0,1,0.03225806451612903,26,3.6153846153846154
1694348545,4,0,2,0,0,0,1,0.04838709677419355,13,4.846153846153846
1694348603,4,0,1,0,0,0,0,0.023255813953488372,10,4.2
1694348652,5,0,1,0,0,0,1,0.056818181818181816,27,3.4074074074074074
1694348660,4,0,0,0,2,0,0,0.16666666666666666,25,3.84
1694348890,2,0,0,0,0,0,0,0.058823529411764705,3,5.333333333333333
1694348926,4,0,1,0,0,0,0,0.043478260869565216,18,3.888888888888889
1694348940,2,0,1,0,0,0,0,0.05952380952380952,21,4.142857142857143
1694348961,4,1,0,1,0,1,0,0.1,12,4.416666666666667
1694348980,2,0,1,0,1,0,0,0.07692307692307693,8,3.25
1694348992,4,0,1,0,0,0,0,0.05405405405405406,7,5.285714285714286
1694348993,2,0,0,0,0,0,0,0.0625,20,4.15
1694349006,1,0,0,0,0,0,1,0.25,5,4.8
1694349019,2,0,0,0,0,0,0,0.04285714285714286,18,4.0
1694349081,4,0,1,0,0,0,0,0.1,2,4.5
1694349124,1,0,1,0,0,0,0,0.011235955056179775,21,4.190476190476191
1694349192,6,0,0,0,0,0,0,0.016666666666666666,13,4.538461538461538
1694349250,1,0,0,0,0,1,0,0.08333333333333333,20,3.4
1694349301,1,0,1,0,0,0,2,0.039473684210526314,20,3.85
1694349381,6,0,0,0,0,0,0,0.02,10,4.9
1694349443,2,0,1,0,0,0,0,0.07792207792207792,22,3.6818181818181817
1694349456,4,0,0,0,1,0,1,0.0297029702970297,23,4.434782608695652
1694349549,3,0,1,0,0,1,0,0.1,19,3.9473684210526314
1694349576,3,0,0,0,1,0,0,0.07407407407407407,6,4.5
1694349705,1,0,0,0,2,0,0,0.09090909090909091,22,3.772727272727273
1694349712,4,0,1,0,0,13,0,0.0851063829787234,32,1.5625
1694349743,3,0,0,0,0,0,0,0.07142857142857142,4,3.5
1694349759,3,0,1,0,0,0,0,0.1076923076923077,18,3.888888888888889
1694349826,0,0,0,0,0,0,0,0.04938271604938271,22,3.909090909090909
1694349877,2,0,1,0,0,0,0,0.05555555555555555,13,4.384615384615385
1694363788,2,0,1,0,0,0,1,0.02702702702702703,9,4.0
1694363831,4,0,1,0,0,0,1,0.013333333333333334,26,2.9615384615384617
1694363878,7,0,1,0,3,0,1,0.011111111111111112,19,4.684210526315789
1694363905,4,0,1,0,0,0,0,0.016666666666666666,17,3.4705882352941178
1694363958,4,0,1,0,1,0,0,0.3333333333333333,2,3.0
1694363999,2,0,0,0,1,0,0,0.010638297872340425,19,4.894736842105263
1694364028,1,0,1,0,0,0,2,0.09803921568627451,15,3.7333333333333334
1694364054,6,0,1,0,0,0,0,0.06451612903225806,9,3.4444444444444446
1694364098,5,0,1,0,1,0,0,0.0967741935483871,17,3.8823529411764706
1694364149,4,0,1,0,0,0,0,0.06060606060606061,17,4.0
1694364172,1,0,1,0,1,0,0,0.29411764705882354,5,4.0
1694364199,4,0,1,0,2,1,1,0.0196078431372549,12,4.166666666666667
1694364234,2,0,1,0,1,0,0,0.32142857142857145,6,5.833333333333333
1694364337,4,1,0,0,0,0,0,0.23529411764705882,3,6.333333333333333
1694364338,7,0,1,0,0,0,0,0.0625,14,3.5
1694364339,2,0,1,0,1,0,0,0.1388888888888889,8,4.875
1694364372,4,0,0,0,1,0,0,0.09433962264150944,15,3.7333333333333334
1694364407,4,0,0,0,0,0,0,0.015151515151515152,14,4.642857142857143
1694364439,1,0,0,0,0,0,0,0.06060606060606061,9,3.6666666666666665
1694364459,2,0,1,0,0,0,0,0.125,1,7.0
1694364531,1,0,1,0,0,0,0,0.03333333333333333,7,4.142857142857143
1694364578,4,0,0,0,0,0,0,0.030303030303030304,5,6.4
1694364584,4,0,1,0,0,0,0,0.16666666666666666,1,5.0
1694364764,4,0,0,0,0,0,0,0.041666666666666664,4,5.75
1694364822,8,0,1,0,1,0,1,5.4,10,3.0
1694364823,4,0,1,0,0,5,1,0.20833333333333334,8,3.5
1694364924,2,0,1,0,4,0,0,0.18181818181818182,12,3.0833333333333335
1694365064,2,0,0,0,0,0,0,0.01639344262295082,15,4.0
1694365070,7,0,1,0,0,0,1,0.024691358024691357,21,3.857142857142857
1694365119,4,0,0,0,0,0,0,0.05555555555555555,7,5.142857142857143
1694365220,3,0,1,0,0,0,0,0.029411764705882353,7,4.714285714285714
1694365315,8,0,1,0,0,0,1,0.06349206349206349,20,3.35
1694365323,4,0,1,0,0,0,0,0.05263157894736842,21,3.761904761904762
1694365354,4,0,0,0,0,0,0,0.04,19,4.0
1694365369,0,0,1,0,0,1,0,0.05194805194805195,20,4.05
1694365429,3,0,0,0,4,0,0,0.11578947368421053,26,4.038461538461538
1694365498,4,0,1,0,1,1,0,0.6744186046511628,14,5.071428571428571
1694365606,3,0,0,0,0,0,0,0.06666666666666667,2,7.0
1694365634,2,0,0,0,0,0,0,0.02702702702702703,8,4.5
1694365651,2,0,1,0,1,0,1,0.02857142857142857,8,4.25
1694365697,4,0,1,0,2,0,0,0.07547169811320754,11,5.0
1694365828,2,0,1,0,3,0,1,0.011235955056179775,20,4.4
1694365842,8,0,0,0,0,0,0,0.23529411764705882,3,6.333333333333333
1694365879,4,0,1,0,0,1,0,0.06521739130434782,8,5.875
1694365887,4,0,1,0,0,0,1,0.010526315789473684,24,3.9166666666666665
1694365905,4,0,1,0,0,2,0,0.045454545454545456,4,5.25
1694365970,4,0,0,0,0,0,0,0.012195121951219513,21,3.857142857142857
1694366003,2,0,0,0,0,0,0,0.016666666666666666,15,4.0
1694366004,1,0,1,0,3,0,0,0.02247191011235955,25,3.72
1694366044,2,0,1,0,1,0,0,0.03571428571428571,9,3.2222222222222223
1694366049,4,1,1,0,0,0,0,0.08163265306122448,14,3.642857142857143
1694366098,8,0,1,0,2,0,1,0.8461538461538461,6,3.6666666666666665
1694366131,4,0,0,0,0,0,0,0.21875,7,5.285714285714286
1694366135,5,0,1,0,0,0,2,0.1,22,3.409090909090909
1694366178,8,0,1,0,0,1,1,0.05555555555555555,23,4.043478260869565
1694366203,6,0,0,0,0,0,1,0.043478260869565216,10,4.6
1694366301,3,0,1,0,0,0,1,0.015384615384615385,17,3.764705882352941
1694366323,5,0,1,0,0,0,0,0.1111111111111111,6,3.0
1694366445,3,0,1,0,0,0,1,0.08108108108108109,8,4.75
1694366455,2,0,1,0,2,0,0,0.04,15,3.3333333333333335
1694366481,4,0,1,0,0,0,0,0.05555555555555555,10,3.6
1694366494,2,0,1,0,1,0,0,0.11538461538461539,9,3.0
1694366518,1,0,0,0,0,0,0,0.047619047619047616,6,3.3333333333333335
1694366527,7,1,0,0,0,0,0,0.13636363636363635,13,3.769230769230769
1694366570,3,0,1,0,0,1,0,0.11764705882352941,10,3.6
1694366589,1,0,0,0,0,0,0,0.08333333333333333,14,4.5
1694366592,7,0,0,0,2,0,0,2.0625,14,3.357142857142857
1694366599,7,1,1,0,1,0,0,0.08571428571428572,10,3.6
1694366728,2,0,0,0,2,0,0,0.08333333333333333,9,4.666666666666667
1694366735,2,0,1,0,0,0,0,0.05555555555555555,10,3.6
1694366745,4,0,1,0,1,1,0,0.013888888888888888,14,5.071428571428571
1694366825,8,0,0,0,0,0,0,0.0625,19,4.368421052631579
1694366833,4,0,0,0,0,0,0,0.15,8,5.5
1694366865,4,0,1,0,0,0,1,0.12244897959183673,14,3.7857142857142856
1694366897,0,0,0,1,0,0,0,0.4634146341463415,14,4.142857142857143
1694366938,8,0,1,0,0,1,0,0.0196078431372549,17,2.9411764705882355
1694367011,4,0,0,0,0,0,0,0.0625,4,3.75
1694367046,8,0,1,0,1,2,1,0.11392405063291139,23,3.782608695652174
1694367053,5,0,1,0,1,0,0,0.038461538461538464,7,3.5714285714285716
1694367075,4,0,1,0,0,1,0,0.09090909090909091,2,5.0
1694367116,1,0,1,0,0,0,0,0.02857142857142857,19,3.8421052631578947
1694367135,8,0,1,0,0,0,0,0.07317073170731707,12,3.5
1694367164,2,0,1,0,0,0,0,0.29411764705882354,5,4.0
1694367237,8,0,1,0,0,0,0,0.037037037037037035,5,5.2
1694367261,2,0,1,0,1,0,0,0.0196078431372549,13,3.8461538461538463
1694367297,2,0,1,0,2,0,0,0.25,5,3.6
1694367316,2,0,0,0,1,0,0,0.07272727272727272,14,4.071428571428571
1694367368,4,0,1,0,0,0,1,0.08333333333333333,3,3.6666666666666665
1694367436,3,0,1,0,1,0,0,0.07692307692307693,14,3.857142857142857
1694367494,4,0,0,0,0,0,0,0.21428571428571427,3,5.0
1694367582,3,0,0,0,3,0,0,0.6,6,3.6666666666666665
1694367594,3,0,1,0,0,0,0,0.1111111111111111,2,4.0
1694367599,4,0,0,0,0,0,0,0.12,6,4.333333333333333
1694367612,4,0,0,0,0,0,0,0.07462686567164178,16,4.375
1694367644,2,0,1,0,2,0,0,0.03125,8,3.875
1694367670,2,0,1,0,3,0,0,0.13414634146341464,21,4.333333333333333
1694367747,5,1,0,0,1,0,2,0.09302325581395349,11,4.090909090909091
1694381571,4,0,1,0,0,0,0,0.03225806451612903,8,3.75
1694381574,3,0,1,0,2,0,0,0.05454545454545454,15,3.7333333333333334
1694381644,7,0,0,0,0,0,0,0.047619047619047616,5,4.0
1694381668,8,0,0,0,0,0,0,0.01694915254237288,15,3.8666666666666667
1694381742,6,0,1,0,1,0,0,0.18518518518518517,7,4.285714285714286
1694381799,0,0,1,0,0,0,1,0.02702702702702703,7,5.142857142857143
1694381889,8,0,1,0,1,0,0,0.09090909090909091,5,4.4
1694381990,2,0,1,0,3,1,0,0.11538461538461539,20,2.8
1694382000,1,0,1,0,0,0,0,0.05714285714285714,10,3.5
1694382011,8,0,1,0,1,0,2,0.11864406779661017,15,4.266666666666667
1694382017,2,0,1,0,1,0,0,0.13333333333333333,8,4.0
1694382080,8,0,0,0,1,0,0,0.058823529411764705,10,5.2
1694382105,3,0,1,1,0,0,0,0.01694915254237288,15,3.8666666666666667
1694382128,8,0,1,0,0,0,0,0.038461538461538464,12,4.333333333333333
1694382186,4,0,0,0,0,0,0,0.01818181818181818,12,4.666666666666667
1694382215,8,0,0,0,1,0,0,0.1276595744680851,13,3.923076923076923
1694382221,7,0,1,0,1,0,0,0.04477611940298507,16,4.25
1694382242,4,0,0,0,2,0,0,0.028169014084507043,19,4.0
1694382285,2,0,1,0,0,0,0,0.10526315789473684,5,3.8
1694382308,6,0,1,0,0,1,0,0.05405405405405406,20,3.8
1694382330,1,0,1,0,0,0,0,0.01639344262295082,16,3.875
1694382368,2,0,1,0,0,0,0,0.2,16,4.0
1694382411,3,0,1,0,0,0,0,0.07142857142857142,7,4.0
1694382444,7,0,1,0,0,1,0,0.047619047619047616,12,3.5833333333333335
1694382449,4,0,0,0,0,0,2,0.12698412698412698,16,4.4375
1694382457,0,0,0,0,1,0,1,0.03278688524590164,10,6.1
1694382515,8,0,0,0,0,0,2,0.009259259259259259,24,4.458333333333333
1694382538,1,0,0,0,0,0,0,0.07317073170731707,7,6.0
1694382589,8,0,0,0,0,0,0,0.016666666666666666,14,4.214285714285714
1694382598,4,0,0,0,0,0,0,0.02830188679245283,21,5.095238095238095
1694382624,2,0,0,0,2,0,0,0.25,4,4.5
1694382655,4,0,0,0,1,0,0,0.20588235294117646,16,5.0
1694382669,4,0,0,0,0,0,0,1.1333333333333333,7,4.285714285714286
1694382676,7,0,1,0,0,0,0,0.17647058823529413,4,4.5
1694382682,4,0,1,0,1,1,0,0.1111111111111111,13,4.461538461538462
1694382711,5,0,1,0,0,0,1,0.012987012987012988,21,3.7142857142857144
1694382774,3,0,1,0,2,0,0,0.10714285714285714,8,3.625
1694382784,8,1,0,0,0,0,1,0.012195121951219513,23,3.5217391304347827
1694382872,4,1,1,1,0,0,0,0.15,5,4.2
1694382904,4,0,0,0,0,0,0,0.13541666666666666,26,4.115384615384615
1694382910,6,0,0,0,0,0,0,0.02040816326530612,10,4.8
1694382998,3,0,1,0,0,0,3,0.07547169811320754,14,3.9285714285714284
1694383010,2,0,0,0,0,0,0,0.058823529411764705,4,4.0
1694383092,4,0,0,0,0,0,0,0.06382978723404255,11,4.363636363636363
1694383147,4,0,1,0,0,1,0,0.11764705882352941,5,3.4
1694383158,8,0,0,0,0,0,0,0.06,24,4.458333333333333
1694383266,6,0,0,0,1,0,0,0.11594202898550725,14,5.357142857142857
1694383272,5,0,1,0,1,0,0,0.07142857142857142,4,3.25
1694383297,4,0,0,0,0,0,0,0.05,5,4.0
1694383341,4,0,0,0,0,0,0,0.05263157894736842,6,6.333333333333333
1694383430,2,0,1,0,1,0,0,0.16666666666666666,3,4.0
1694383453,5,0,0,0,0,0,0,0.05128205128205128,11,3.5454545454545454
1694383456,3,0,1,0,0,0,0,0.09090909090909091,6,3.6666666666666665
1694383464,2,0,1,0,2,0,0,0.04395604395604396,24,3.875
1694383615,4,0,0,0,0,0,0,0.03333333333333333,6,4.833333333333333
1694383676,3,0,0,0,0,0,1,0.0625,23,3.608695652173913
1694383719,1,0,1,0,2,0,0,0.017241379310344827,17,3.4705882352941178
1694383745,2,0,0,0,1,0,1,0.015625,17,3.7058823529411766
1694383860,4,0,0,0,2,0,0,0.02631578947368421,10,3.7
1694383913,4,0,0,0,0,0,0,0.029411764705882353,18,3.7777777777777777
1694383997,3,0,1,0,0,0,0,0.058823529411764705,21,3.3333333333333335
1694384098,2,0,1,0,0,0,0,0.04225352112676056,19,3.789473684210526
1694384179,4,0,0,0,0,0,1,0.16666666666666666,2,2.5
1694384198,8,0,1,0,0,0,0,0.02702702702702703,11,3.3636363636363638
1694384209,2,0,1,0,2,0,0,0.06,11,4.636363636363637
1694384237,4,0,1,0,0,1,0,0.07352941176470588,21,3.380952380952381
1694384272,4,1,1,0,0,0,1,0.023809523809523808,9,4.555555555555555
1694384400,2,0,2,0,0,0,0,0.023255813953488372,11,3.8181818181818183
1694384511,3,0,0,0,0,0,0,0.07894736842105263,8,4.875
1694384545,7,0,1,0,8,0,0,0.09523809523809523,11,4.0
1694384687,8,0,1,0,0,0,2,0.08450704225352113,22,3.409090909090909
1694384688,1,0,1,0,2,0,0,0.05434782608695652,22,4.318181818181818
1694384691,6,0,1,0,0,0,0,0.022727272727272728,22,4.0
1694384720,4,0,0,0,0,0,0,0.13043478260869565,7,3.4285714285714284
1694384753,2,0,0,0,0,0,0,0.015873015873015872,18,3.4444444444444446
1694384757,1,0,0,0,4,0,1,0.0392156862745098,11,4.636363636363637
1694384770,4,0,2,2,0,0,0,0.03389830508474576,15,3.933333333333333
1694384826,4,0,0,0,0,0,0,0.03614457831325301,23,3.739130434782609
1694384861,4,1,0,0,0,0,1,0.046153846153846156,14,4.714285714285714
1694384908,7,0,0,0,1,0,0,0.024390243902439025,9,4.555555555555555
1694384909,4,1,2,0,0,0,0,0.016129032258064516,15,4.066666666666666
1694384934,1,0,1,2,0,0,1,0.09302325581395349,11,4.090909090909091
1694384979,3,0,1,0,1,0,0,0.17543859649122806,14,4.642857142857143
1694385081,4,0,1,0,0,2,1,0.18604651162790697,13,3.769230769230769
1694385086,4,0,1,0,0,0,0,0.14285714285714285,1,6.0
1694385101,7,0,0,0,0,0,0,0.2,2,8.0
1694385149,4,0,0,0,0,0,0,0.058823529411764705,4,4.0
1694385165,3,0,0,0,0,0,0,0.09195402298850575,24,3.875
1694385220,2,0,1,0,0,0,1,0.024390243902439025,8,5.0
1694385227,7,0,1,0,0,0,0,0.04054054054054054,19,3.9473684210526314
1694385463,2,0,1,0,0,0,0,0.037037037037037035,7,3.7142857142857144
1694385471,4,0,0,0,0,0,1,0.5333333333333333,12,4.166666666666667
1694385479,2,0,0,0,2,0,0,0.17647058823529413,23,4.260869565217392
1694385550,8,0,1,0,0,0,0,0.09090909090909091,22,4.2727272727272725
1694385670,2,0,1,1,0,0,0,0.033707865168539325,22,4.090909090909091
1694399445,8,0,0,0,1,0,0,0.13636363636363635,13,3.6923076923076925
1694399507,4,0,1,0,0,0,0,0.05660377358490566,15,3.6
1694399660,2,1,1,0,2,0,0,0.09302325581395349,12,3.75
1694399701,4,0,1,0,0,0,0,0.0625,1,15.0
1694399712,3,0,1,0,0,1,1,0.016666666666666666,16,3.75
1694399733,4,0,1,0,0,0,0,0.012345679012345678,17,4.705882352941177
1694399755,7,0,1,0,5,0,1,0.04597701149425287,22,4.045454545454546
1694399761,7,0,1,0,2,1,0,0.16,7,3.857142857142857
1694399792,1,0,0,0,0,0,0,0.023255813953488372,7,6.0
1694399802,4,0,1,0,0,0,3,0.03571428571428571,5,5.4
1694399873,7,0,1,0,0,0,0,0.05555555555555555,5,3.4
1694399902,1,0,0,0,2,0,0,0.13043478260869565,14,3.642857142857143
1694399915,3,0,1,2,0,0,0,0.2857142857142857,1,7.0
1694399934,5,0,1,0,1,0,0,0.05357142857142857,14,4.071428571428571
1694399939,4,0,0,0,0,0,0,0.045454545454545456,11,4.0
1694400022,8,0,0,0,0,0,0,0.275,10,4.9
1694400081,7,1,0,1,0,0,0,0.05128205128205128,19,4.315789473684211
1694400083,8,1,1,0,1,0,0,0.07246376811594203,18,4.0
